3.7e-06,1.17477453337659,0.000906826299229756
7.4e-06,1.16660948861469,0.00095368727557242
1.11e-05,1.16025395824568,0.00101122023044078
1.48e-05,1.15301561995731,0.00107810125811857
1.85e-05,1.14845281212855,0.00116145585549761
2.22e-05,1.13880230916282,0.00126242468266287
2.59e-05,1.13864885692467,0.00141512956146075
2.96e-05,1.13057693829168,0.00162266550589723
3.33e-05,1.12734959506178,0.00198777830168934
3.7e-05,1.11787101736051,0.00280708763643072
0.001197684,1.00283971925853,0.000244460426916754
0.002395368,1.00525273662719,0.000243016125412759
0.003593052,1.00142418020848,0.000242655499378395
0.004790736,1.00923439665494,0.000242607145533402
0.00598842,1.0022742414998,0.000241215172293762
0.007186104,1.01308147887811,0.000241875872730072
0.008383788,1.00231513696263,0.000239817831210526
0.009581472,1.0162285076169,0.00024099777989386
0.01197684,1.01081396372579,0.00016868222582122
0.014372208,1.01311219117371,0.000169228615405603
0.016767576,1.01464452256523,0.000167903952709711
0.019162944,1.01638967219124,0.000167930672544387
0.02395368,1.01111305000035,0.000117837078941434
0.028744416,1.01301526264345,0.000117527350164537
0.033535152,1.01472251458999,0.000117865030551001
0.038325888,1.01494271509053,0.000117019403135307
0.04790736,1.01202885935129,8.3015972791734e-05
0.057488832,1.00838049360014,8.24800072876456e-05
0.067070304,1.00492293801113,8.27193930869754e-05
0.076651776,1.00240867421572,8.24423722850815e-05
0.09581472,1.00225396369666,5.8725447241112e-05
0.114977664,1.00218993136747,5.88465412489037e-05
0.134140608,1.00229747184823,5.86770665351326e-05
0.153303552,1.00233714902233,5.88099914828864e-05
0.19162944,1.0022596274315,4.2224323395102e-05
0.229955328,1.00227139877497,4.22078722382666e-05
0.268281216,1.00233929562248,4.26786272239158e-05
0.306607104,1.00225169347382,4.32471808631535e-05
0.38325888,1.00227560307176,3.12503685979427e-05
0.459910656,1.00233660677468,3.12371621319955e-05
0.536562432,1.00234713350422,3.13669335860961e-05
0.613214208,1.00230885897971,3.17607629787845e-05
0.76651776,1.00230604474962,2.27279879963607e-05
0.919821312,1.00233183737787,2.30511745452424e-05
1.073124864,1.00233531023758,2.31247055768221e-05
1.226428416,1.00229382790937,2.33927298932244e-05
1.53303552,1.00231895787766,1.68906883378934e-05
1.839642624,1.00233447921391,1.71676692529375e-05
2.146249728,1.00229700910637,1.74407504050178e-05
2.452856832,1.00227951441026,1.77787838714711e-05
3.06607104,1.00228439486362,1.3034201119685e-05
3.679285248,1.00232943666294,1.36326734118378e-05
4.292499456,1.00229961195961,1.41951186958611e-05
4.905713664,1.00231338238745,1.46141598022956e-05
6.13214208,1.00231978725417,1.07585603033379e-05
7.358570496,1.00229643621281,1.14638225922632e-05
8.584998912,1.00230481072057,1.19614022169718e-05
9.811427328,1.00227843039802,0
